State,Gender,Ethnicity,Education,Language,Age,DisabilityStatus,Income,SES,Occupation,UrbanRural
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,12,Disabled,46173.63825361525,0.3654649584718261,Service,Urban
Michigan,Male,White (Non-Hispanic),High School Graduate,English Only,59,Not Disabled,4206.224994403182,0.29524724620075643,Service,Urban
Michigan,Female,White (Non-Hispanic),Less than High School,English Only,61,Not Disabled,7360.288922553024,0.15322714160278422,Professional,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,20,Disabled,44320.976884128846,0.24737059026790909,Professional,Urban
Michigan,Male,White (Non-Hispanic),High School Graduate,English Only,45,Not Disabled,128070.94926108583,0.11687786200969336,Professional,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,12,Disabled,46173.63825361525,0.3654649584718261,Service,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,44,Disabled,33509.365707673154,0.32539763016244183,Service,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,58,Not Disabled,3990.2440342678638,0.233429063092048,Service,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,73,Not Disabled,29031.278008017038,0.28105708309679517,Professional,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,64,Disabled,18936.743530669228,0.09487963623030118,Production,Urban
Michigan,Female,White (Non-Hispanic),Bachelor's or Higher,Spanish,25,Disabled,22922.41264732865,0.22803659847427554,Service,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,12,Disabled,46173.63825361525,0.3654649584718261,Service,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,65,Disabled,113255.4530896201,0.22025052220809632,NaturalResources,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,87,Disabled,101912.33836238,0.08516563539774424,Service,Urban
Michigan,Male,Hispanic or Latino,Some College/Associate's,English Only,20,Not Disabled,13248.478640645202,0.052313723193687725,Service,Urban
Michigan,Male,Hispanic or Latino,Some College/Associate's,English Only,57,Disabled,38321.318145286736,0.39005759297596165,Sales,Urban
Michigan,Male,Hispanic or Latino,High School Graduate,English Only,46,Disabled,73087.74583092442,0.27211747855942486,NaturalResources,Urban
Michigan,Female,White (Non-Hispanic),High School Graduate,English Only,55,Disabled,36691.999982976784,0.5896719291280104,Service,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,18,Disabled,72537.99959792804,0.22915995662218414,NaturalResources,Urban
Michigan,Male,White (Non-Hispanic),High School Graduate,English Only,25,Not Disabled,56476.82064589062,0.0041509772723019745,Service,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,20,Not Disabled,5230.491146328121,0.5293734125245493,Service,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,13,Not Disabled,50542.11406324198,0.16801718376801295,Service,Urban
Michigan,Female,White (Non-Hispanic),High School Graduate,English Only,65,Disabled,59105.776611914494,0.06943724292452616,Service,Urban
Michigan,Female,White (Non-Hispanic),Bachelor's or Higher,Spanish,25,Disabled,22922.41264732865,0.22803659847427554,Service,Urban
Michigan,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,52,Not Disabled,2358.3833157645563,0.2910773268607079,NaturalResources,Urban
Michigan,Male,White (Non-Hispanic),Bachelor's or Higher,Other,70,Not Disabled,120028.89505126745,0.2824691054558495,Production,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,3,Disabled,61400.523836600325,0.027846321393735128,NaturalResources,Urban
Michigan,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,30,Disabled,84790.32871273826,0.11584539450510363,NaturalResources,Urban
Michigan,Male,Hispanic or Latino,Some College/Associate's,English Only,58,Disabled,65919.87144922267,0.2990728481185477,NaturalResources,Urban
Michigan,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,56,Not Disabled,10623.00966373786,0.14325008440398326,Service,Urban
Michigan,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,52,Not Disabled,2358.3833157645563,0.2910773268607079,NaturalResources,Urban
Michigan,Male,Hispanic or Latino,Less than High School,English Only,52,Disabled,9724.195578022838,0.12610717760233833,Service,Urban
Michigan,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,32,Not Disabled,71930.03499099513,0.4042102423607654,Service,Urban
Michigan,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,52,Not Disabled,2358.3833157645563,0.2910773268607079,NaturalResources,Urban
Michigan,Female,Black (Non-Hispanic),High School Graduate,English Only,51,Disabled,27715.970120994836,0.17772224075721013,Production,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,55,Not Disabled,51217.72263232025,0.046848948311795875,Service,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,80,Disabled,33077.38246625131,0.3426368354317448,Sales,Urban
Michigan,Male,White (Non-Hispanic),High School Graduate,English Only,45,Not Disabled,128070.94926108583,0.11687786200969336,Professional,Urban
Michigan,Male,White (Non-Hispanic),High School Graduate,English Only,100,Not Disabled,19416.50000390576,0.09130676677476979,Production,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,Spanish,53,Disabled,54387.26313767495,0.0484596347936245,Service,Urban
Michigan,Female,White (Non-Hispanic),Less than High School,English Only,52,Not Disabled,45424.77938971468,0.4000407775662969,Production,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,72,Not Disabled,46327.60638513832,0.08440171890901105,Service,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,24,Not Disabled,2931.710853019611,0.1415049144426144,Service,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,46,Not Disabled,51796.60190160069,0.2578334502505284,Management,Urban
Michigan,Male,Other/Mixed,Bachelor's or Higher,English Only,8,Disabled,150543.33322322767,0.19542957070667946,Professional,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,13,Not Disabled,53176.42187244341,0.11422087358765523,Management,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,24,Disabled,63794.4672463912,0.1436772543002839,Professional,Urban
Michigan,Male,Hispanic or Latino,High School Graduate,English Only,6,Disabled,15402.801808743528,0.14580112101373807,Professional,Urban
Michigan,Female,Black (Non-Hispanic),Bachelor's or Higher,English Only,43,Disabled,44416.75958019075,0.19198952932010846,NaturalResources,Urban
Michigan,Male,White (Non-Hispanic),Some College/Associate's,English Only,3,Not Disabled,56066.02975319653,0.1967053033606912,Management,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,29,Not Disabled,7311.995763284952,0.1142846602883816,Professional,Urban
Michigan,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,9,Not Disabled,54894.16589434554,0.12127784129050892,Service,Urban
Michigan,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,22,Not Disabled,13830.867759387618,0.22749145076118799,Production,Urban
Michigan,Male,Black (Non-Hispanic),Bachelor's or Higher,English Only,28,Not Disabled,76816.19183662914,0.21016070953785917,Production,Urban
Michigan,Female,Black (Non-Hispanic),Bachelor's or Higher,English Only,60,Not Disabled,41437.64358126375,0.3699262846327397,NaturalResources,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,24,Not Disabled,2931.710853019611,0.1415049144426144,Service,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,Spanish,67,Disabled,68148.98283390596,0.37591322944457234,Service,Urban
Michigan,Female,White (Non-Hispanic),Less than High School,English Only,31,Not Disabled,66695.300614956,0.22989402810179727,Service,Urban
Michigan,Male,White (Non-Hispanic),High School Graduate,English Only,45,Not Disabled,128070.94926108583,0.11687786200969336,Professional,Urban
Michigan,Female,Black (Non-Hispanic),Less than High School,English Only,41,Not Disabled,16802.122939707322,0.6929158277378217,Professional,Urban
Michigan,Female,Hispanic or Latino,Some College/Associate's,English Only,54,Not Disabled,20829.94836749578,0.1452977415920313,Service,Urban
Michigan,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,2,Disabled,130568.58798153253,0.5778011306641108,Professional,Urban
Michigan,Male,Hispanic or Latino,High School Graduate,English Only,83,Not Disabled,74611.37558040248,0.36275300916344294,Service,Urban
Michigan,Female,White (Non-Hispanic),High School Graduate,English Only,41,Not Disabled,15450.36260933444,0.07285775374149886,Sales,Urban
Michigan,Male,White (Non-Hispanic),High School Graduate,English Only,50,Disabled,14970.521006535351,0.20003938314035782,Service,Urban
Michigan,Female,White (Non-Hispanic),High School Graduate,English Only,35,Disabled,53052.69715255908,0.1917661420023606,Service,Urban
Michigan,Male,Hispanic or Latino,High School Graduate,English Only,46,Disabled,73087.74583092442,0.27211747855942486,NaturalResources,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,41,Disabled,57222.08409974974,0.16181117853522184,Service,Urban
Michigan,Male,Black (Non-Hispanic),Bachelor's or Higher,English Only,26,Not Disabled,29500.447106681833,0.325058004606183,Service,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,46,Not Disabled,51796.60190160069,0.2578334502505284,Management,Urban
Michigan,Male,Black (Non-Hispanic),High School Graduate,English Only,32,Disabled,15660.014179456037,0.04527605238072926,Service,Urban
Michigan,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,3,Not Disabled,58157.966112124064,0.3477015465661659,Professional,Urban
Michigan,Male,White (Non-Hispanic),High School Graduate,English Only,41,Not Disabled,41375.915744749414,0.04530952268946704,Service,Urban
Michigan,Female,Hispanic or Latino,Some College/Associate's,English Only,54,Not Disabled,20829.94836749578,0.1452977415920313,Service,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,62,Disabled,146078.7084834929,0.23487954231324046,NaturalResources,Urban
Michigan,Male,White (Non-Hispanic),Bachelor's or Higher,Other,59,Disabled,99.74072207551865,0.1131783757201479,Service,Urban
Michigan,Female,Black (Non-Hispanic),Less than High School,English Only,29,Disabled,55528.80063922229,0.161726661998514,NaturalResources,Urban
Michigan,Male,Black (Non-Hispanic),Bachelor's or Higher,English Only,47,Not Disabled,74914.4293905865,0.18486209668723821,NaturalResources,Urban
Michigan,Female,White (Non-Hispanic),Bachelor's or Higher,Other,61,Not Disabled,9739.22616195547,0.17504325488144296,NaturalResources,Urban
Michigan,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,67,Disabled,71149.05984659519,0.19958895222673073,Sales,Urban
Michigan,Female,White (Non-Hispanic),Some College/Associate's,English Only,17,Not Disabled,28134.81534569747,0.13449191210174313,Professional,Urban
Michigan,Female,Hispanic or Latino,Some College/Associate's,English Only,23,Disabled,23971.400302173275,0.2757168008647485,Service,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,46,Disabled,122931.13850005531,0.1286424972278869,Service,Urban
Michigan,Female,White (Non-Hispanic),High School Graduate,English Only,73,Disabled,148224.1344923714,0.08292432555774738,Service,Urban
Michigan,Female,Hispanic or Latino,Less than High School,English Only,4,Not Disabled,34181.584439971004,0.32367694943094416,Service,Urban
Michigan,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,60,Disabled,4746.884449031643,0.1779405274973224,Production,Urban
Michigan,Female,Hispanic or Latino,Some College/Associate's,English Only,54,Not Disabled,20829.94836749578,0.1452977415920313,Service,Urban
Michigan,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,10,Disabled,164413.51091276458,0.5014245486554,NaturalResources,Urban
Michigan,Female,Hispanic or Latino,Less than High School,English Only,11,Not Disabled,2994.630499276042,0.22524383349385174,NaturalResources,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,29,Not Disabled,7311.995763284952,0.1142846602883816,Professional,Urban
Michigan,Male,White (Non-Hispanic),Less than High School,English Only,75,Not Disabled,59590.42739838913,0.10939726175743374,Sales,Urban
Michigan,Female,Hispanic or Latino,Some College/Associate's,English Only,2,Disabled,127554.07010369789,0.04013895613604088,NaturalResources,Urban
Michigan,Female,White (Non-Hispanic),High School Graduate,English Only,73,Disabled,148224.1344923714,0.08292432555774738,Service,Urban
Michigan,Male,Hispanic or Latino,Some College/Associate's,English Only,58,Disabled,65919.87144922267,0.2990728481185477,NaturalResources,Urban
Michigan,Female,Black (Non-Hispanic),Bachelor's or Higher,English Only,60,Not Disabled,41437.64358126375,0.3699262846327397,NaturalResources,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,Spanish,49,Not Disabled,5304.314425075761,0.5117173178624106,Professional,Urban
Michigan,Male,White (Non-Hispanic),High School Graduate,English Only,25,Not Disabled,56476.82064589062,0.0041509772723019745,Service,Urban
Michigan,Female,White (Non-Hispanic),Bachelor's or Higher,Other,61,Not Disabled,9739.22616195547,0.17504325488144296,NaturalResources,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,72,Not Disabled,46327.60638513832,0.08440171890901105,Service,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,1,Disabled,22323.117132530253,0.2447580814737025,Service,Urban
Michigan,Male,Hispanic or Latino,Less than High School,English Only,29,Not Disabled,9893.14725932241,0.1445180374116728,NaturalResources,Urban
Michigan,Male,White (Non-Hispanic),High School Graduate,English Only,100,Not Disabled,19416.50000390576,0.09130676677476979,Production,Urban
Michigan,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,7,Disabled,70451.07765111071,0.10641189878231093,Service,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,50,Not Disabled,27600.85419784677,0.17102874875829513,Professional,Urban
Michigan,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,31,Disabled,14632.864728160037,0.10864829304301102,Service,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,19,Not Disabled,29403.640081204725,0.28181384691104633,Sales,Urban
Michigan,Female,Hispanic or Latino,Some College/Associate's,English Only,38,Disabled,17476.369850072828,0.17175631947251468,Production,Urban
Michigan,Female,Black (Non-Hispanic),Bachelor's or Higher,English Only,43,Disabled,44416.75958019075,0.19198952932010846,NaturalResources,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,38,Disabled,194304.78222285496,0.14018760520608223,Service,Urban
Michigan,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,31,Disabled,51516.044432744995,0.16682961400459576,NaturalResources,Urban
Michigan,Male,Asian,High School Graduate,English Only,5,Disabled,17361.170869809514,0.2545458965536109,NaturalResources,Urban
Michigan,Male,White (Non-Hispanic),Some College/Associate's,English Only,57,Disabled,174538.0060111659,0.23136759419340314,Service,Urban
Michigan,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,14,Disabled,138165.8027030765,0.21975817401187905,NaturalResources,Urban
Michigan,Male,Hispanic or Latino,High School Graduate,Other,20,Disabled,91590.0444329301,0.22343267928475832,Service,Urban
Michigan,Male,White (Non-Hispanic),High School Graduate,English Only,50,Disabled,14970.521006535351,0.20003938314035782,Service,Urban
Michigan,Male,Hispanic or Latino,High School Graduate,English Only,0,Disabled,28304.659009392,0.2925581940943372,Service,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,32,Not Disabled,181119.54323303892,0.27299807968048656,Service,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,64,Disabled,18936.743530669228,0.09487963623030118,Production,Urban
Michigan,Female,Hispanic or Latino,Some College/Associate's,Other,77,Disabled,143751.813228635,0.16124534301619808,Service,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,19,Not Disabled,29403.640081204725,0.28181384691104633,Sales,Urban
Michigan,Female,Hispanic or Latino,Some College/Associate's,English Only,69,Not Disabled,15105.33251034588,0.05440090450968963,Service,Urban
Michigan,Female,White (Non-Hispanic),High School Graduate,English Only,45,Not Disabled,5553.200961692752,0.17677170271488188,Service,Urban
Michigan,Female,Black (Non-Hispanic),High School Graduate,English Only,16,Not Disabled,113852.90720091335,0.11306688893838589,Production,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,50,Not Disabled,27600.85419784677,0.17102874875829513,Professional,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,28,Disabled,117175.12810388535,0.32322990432318344,Service,Urban
Michigan,Male,Hispanic or Latino,Less than High School,English Only,23,Disabled,31525.471622440848,0.21252718078854346,Service,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,1,Disabled,22323.117132530253,0.2447580814737025,Service,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,44,Not Disabled,9093.496637593624,0.24858562148032226,Management,Urban
Michigan,Male,White (Non-Hispanic),Bachelor's or Higher,Spanish,2,Not Disabled,155861.5889961472,0.16387271864940486,NaturalResources,Urban
Michigan,Male,Other/Mixed,Some College/Associate's,English Only,50,Not Disabled,25308.96871415754,0.48294777707981584,Service,Urban
Michigan,Male,Hispanic or Latino,Some College/Associate's,English Only,3,Not Disabled,65932.28014370865,0.10042919380822125,Sales,Urban
Michigan,Male,White (Non-Hispanic),High School Graduate,English Only,1,Disabled,163998.75404395082,0.07397608116289545,Service,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,46,Disabled,122931.13850005531,0.1286424972278869,Service,Urban
Michigan,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,42,Disabled,55689.92648913014,0.09297680486808599,Professional,Urban
Michigan,Female,White (Non-Hispanic),High School Graduate,English Only,35,Disabled,53052.69715255908,0.1917661420023606,Service,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,46,Disabled,31379.651066771698,0.059808438843367846,NaturalResources,Urban
Michigan,Female,Black (Non-Hispanic),High School Graduate,English Only,20,Disabled,4953.085658793229,0.11069301947149511,Sales,Urban
Michigan,Male,White (Non-Hispanic),Less than High School,English Only,49,Disabled,4251.792979653989,0.13862660799272414,NaturalResources,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,57,Not Disabled,71754.88317991674,0.2005814452457914,NaturalResources,Urban
Michigan,Male,Hispanic or Latino,Less than High School,English Only,23,Disabled,31525.471622440848,0.21252718078854346,Service,Urban
Michigan,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,56,Not Disabled,10623.00966373786,0.14325008440398326,Service,Urban
Michigan,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,52,Not Disabled,2358.3833157645563,0.2910773268607079,NaturalResources,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,46,Disabled,122931.13850005531,0.1286424972278869,Service,Urban
Michigan,Male,Black (Non-Hispanic),Bachelor's or Higher,English Only,26,Not Disabled,29500.447106681833,0.325058004606183,Service,Urban
Michigan,Female,Black (Non-Hispanic),Bachelor's or Higher,English Only,78,Disabled,64512.49615716676,0.2610887634544448,Production,Urban
Michigan,Male,Hispanic or Latino,High School Graduate,English Only,11,Not Disabled,189583.06838289252,0.14665098464536114,Service,Urban
Michigan,Female,White (Non-Hispanic),Some College/Associate's,English Only,34,Not Disabled,143257.06254000607,0.07180810328133275,NaturalResources,Urban
Michigan,Female,White (Non-Hispanic),Some College/Associate's,English Only,17,Not Disabled,28134.81534569747,0.13449191210174313,Professional,Urban
Michigan,Male,White (Non-Hispanic),Less than High School,English Only,58,Not Disabled,15901.145598386152,0.1324601825715048,Sales,Urban
Michigan,Female,Hispanic or Latino,Some College/Associate's,English Only,61,Not Disabled,8585.088316839412,0.1021484905435729,NaturalResources,Urban
Michigan,Male,White (Non-Hispanic),Some College/Associate's,English Only,57,Disabled,174538.0060111659,0.23136759419340314,Service,Urban
Michigan,Male,White (Non-Hispanic),Less than High School,English Only,16,Not Disabled,164189.91797578312,0.18047738312032627,NaturalResources,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,24,Disabled,63794.4672463912,0.1436772543002839,Professional,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,57,Not Disabled,71754.88317991674,0.2005814452457914,NaturalResources,Urban
Michigan,Male,Hispanic or Latino,High School Graduate,English Only,83,Not Disabled,74611.37558040248,0.36275300916344294,Service,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,26,Disabled,43941.38638957268,0.4203690752073735,NaturalResources,Urban
Michigan,Male,White (Non-Hispanic),High School Graduate,English Only,55,Not Disabled,18360.58839978072,0.12747091201183203,NaturalResources,Urban
Michigan,Male,White (Non-Hispanic),Some College/Associate's,English Only,3,Not Disabled,56066.02975319653,0.1967053033606912,Management,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,72,Not Disabled,46327.60638513832,0.08440171890901105,Service,Urban
Michigan,Female,Hispanic or Latino,Some College/Associate's,Spanish,21,Not Disabled,60734.974965851725,0.1497876829207077,Management,Urban
Michigan,Male,American Indian/Alaska Native,Bachelor's or Higher,English Only,90,Disabled,45209.060165245275,0.2580443031331558,Service,Urban
Michigan,Female,White (Non-Hispanic),Some College/Associate's,English Only,32,Disabled,120000.90345447024,0.22785413057217135,Service,Urban
Michigan,Male,Hispanic or Latino,High School Graduate,English Only,14,Not Disabled,50653.52676983857,0.1110817047745261,Service,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,53,Not Disabled,3976.941464699348,0.33462373444211685,Service,Urban
Michigan,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,72,Not Disabled,16737.31372372377,0.1609122312811657,Service,Urban
Michigan,Female,Black (Non-Hispanic),High School Graduate,English Only,16,Not Disabled,113852.90720091335,0.11306688893838589,Production,Urban
Michigan,Male,Hispanic or Latino,High School Graduate,English Only,51,Not Disabled,1979.0371383615911,0.4822717706139968,Production,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,1,Disabled,22323.117132530253,0.2447580814737025,Service,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,38,Disabled,194304.78222285496,0.14018760520608223,Service,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,59,Disabled,42836.13729535377,0.12560963034573405,Management,Urban
Michigan,Male,Hispanic or Latino,Less than High School,English Only,25,Not Disabled,41980.592695547784,0.11793861712177102,Service,Urban
Michigan,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,50,Disabled,28535.068721129817,0.05271696109500429,Service,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,13,Not Disabled,53176.42187244341,0.11422087358765523,Management,Urban
Michigan,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,99,Not Disabled,64095.129270550264,0.34075042843839176,Service,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,36,Disabled,48311.73608222569,0.0871177564550361,NaturalResources,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,60,Not Disabled,9364.39267073426,0.24746017524713906,NaturalResources,Urban
Michigan,Male,Black (Non-Hispanic),Bachelor's or Higher,English Only,47,Not Disabled,74914.4293905865,0.18486209668723821,NaturalResources,Urban
Michigan,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,26,Not Disabled,142130.48464945232,0.04854502048775449,NaturalResources,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,29,Not Disabled,7311.995763284952,0.1142846602883816,Professional,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,29,Not Disabled,7311.995763284952,0.1142846602883816,Professional,Urban
Michigan,Female,White (Non-Hispanic),Bachelor's or Higher,Spanish,25,Disabled,22922.41264732865,0.22803659847427554,Service,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,6,Disabled,22312.17303800776,0.19674312742041977,Service,Urban
Michigan,Female,White (Non-Hispanic),High School Graduate,English Only,39,Disabled,143660.02855437176,0.1451641715462559,Service,Urban
Michigan,Female,Hispanic or Latino,Some College/Associate's,English Only,21,Disabled,50199.03419729706,0.21804995797469567,Production,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,10,Not Disabled,28383.208683749825,0.18978616770783255,Service,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,3,Disabled,170215.58432321358,0.15427716769857158,Service,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,58,Not Disabled,3990.2440342678638,0.233429063092048,Service,Urban
Michigan,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,99,Not Disabled,64095.129270550264,0.34075042843839176,Service,Urban
Michigan,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,49,Disabled,81702.74732949641,0.24310554671709828,Service,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,Other,59,Disabled,52606.801027151865,0.1998233700945833,Service,Urban
Michigan,Female,White (Non-Hispanic),Some College/Associate's,Other,13,Disabled,13821.487112066823,0.0769043833739965,Service,Urban
Michigan,Female,Hispanic or Latino,Less than High School,English Only,4,Not Disabled,34181.584439971004,0.32367694943094416,Service,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,65,Disabled,113255.4530896201,0.22025052220809632,NaturalResources,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,50,Not Disabled,27600.85419784677,0.17102874875829513,Professional,Urban
Michigan,Male,White (Non-Hispanic),Bachelor's or Higher,English Only,10,Not Disabled,56511.25495638029,0.1388378848459018,NaturalResources,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,Other,2,Disabled,13094.631449873186,0.08473363958613732,Production,Urban
Michigan,Female,Hispanic or Latino,High School Graduate,English Only,46,Disabled,31379.651066771698,0.059808438843367846,NaturalResources,Urban
Michigan,Male,Black (Non-Hispanic),Bachelor's or Higher,English Only,31,Not Disabled,50647.12727817145,0.18050312087324885,NaturalResources,Urban
Michigan,Female,Black (Non-Hispanic),Bachelor's or Higher,English Only,80,Disabled,128826.38269501837,0.1243663200279206,NaturalResources,Urban
Michigan,Male,Hispanic or Latino,Bachelor's or Higher,English Only,19,Disabled,138682.49650968585,0.15736721893248526,Service,Urban
Michigan,Female,White (Non-Hispanic),High School Graduate,English Only,41,Not Disabled,15450.36260933444,0.07285775374149886,Sales,Urban
Michigan,Male,Black (Non-Hispanic),High School Graduate,English Only,61,Not Disabled,40399.35035436954,0.21247528499029936,Production,Urban
Michigan,Female,Hispanic or Latino,Bachelor's or Higher,English Only,58,Not Disabled,3990.2440342678638,0.233429063092048,Service,Urban
Minnesota,Male,Hispanic or Latino,Bachelor's or Higher,English Only,17,Not Disabled,183959.4255637048,0.3270869668448858,Service,Urban
Minnesota,Female,Hispanic or Latino,Bachelor's or Higher,English Only,92,Disabled,60832.70813334151,0.3049059203644849,Production,Urban
Minnesota,Male,Hispanic or Latino,Bachelor's or Higher,English Only,5,Not Disabled,45493.461429901865,0.07874793042035015,Sales,Urban
Minnesota,Female,White (Non-Hispanic),Bachelor's or Higher,English Only,44,Disabled,26637.182198517676,0.07349221153998513,Professional,Urban
Minnesota,Male,Hispanic or Latino,Bachelor's or Higher,English Only,2,Not Disabled,27464.632063491445,0.12013555423074153,Professional,Urban
Minnesota,Female,White (Non-Hispanic),High School Graduate,English Only,32,Not Disabled,26055.814244631612,0.15437636240379887,NaturalResources,Urban
Minnesota,Female,Hispanic or Latino,Bachelor's or Higher,English Only,43,Disabled,70389.8735259019,0.05835336400558442,Service,Urban
Minnesota,Female,Hispanic or Latino,High School Graduate,Other,2,Disabled,123058.6927039474,0.09087598357594961,Service,Urban
Minnesota,Female,Hispanic or Latino,Less than High School,Other,11,Disabled,5474.081223047538,0.007352326071561911,NaturalResources,Urban
Minnesota,Male,Hispanic or Latino,Bachelor's or Higher,English Only,45,Disabled,139166.3123934992,0.05111321313669784,NaturalResources,Urban
Minnesota,Male,Hispanic or Latino,High School Graduate,English Only,25,Not Disabled,22454.65042426109,0.031671489755496614,Service,Urban
Minnesota,Male,Hispanic or Latino,High School Graduate,English Only,56,Not Disabled,43255.71753816825,0.29536348368688164,Service,Urban
