question_triple_id,iteration,hypothesis,topic,reasoning_flaw,question_type,question_title,question_body,avg_forecast,individual_forecasts,consistency_score,generation_reasoning
iter5_h4_q1,5,"The model overestimates laser-plasma wakefield accelerator results translating to compact radiotherapy deployment, ignoring clinical validation timelines shown in proton therapy adoption curves",Fusion Energy,,Q_given_P,"Given Helion confinement, will Constellation Energy order fusion plant by 2028?",Resolves YES if Constellation 2028 10-K filing discloses binding agreement for commercial fusion plant construction.,0.22999999999999998,"[0.2, 0.2, 0.25, 0.25, 0.25]",0.5572090912506308,
iter5_h4_q1,5,"The model overestimates laser-plasma wakefield accelerator results translating to compact radiotherapy deployment, ignoring clinical validation timelines shown in proton therapy adoption curves",Fusion Energy,,P_and_Q,Helion plasma AND Constellation order?,Resolves YES per both criteria with confinement achievement preceding 2028 business agreement.,0.34,"[0.35, 0.35, 0.3, 0.35, 0.35]",0.5572090912506308,
iter6_h0_q0,6,"The model overestimates AI safety certification impacts on regulatory adoption speed, ignoring bureaucratic inertia observed in historical tech governance cycles (e.g., GDPR implementation delays vs certification availability)",AI Governance,,P,Will Anthropic's Claude 5 achieve ASI-5 safety certification through EU CRA before Q3 2025?,"Resolves YES if European Union AI Office publicly lists Claude 5 as certified under Artificial Superintelligence Level 5 framework before 2025-09-30, per EU Official Journal records.",0.08,"[0.1, 0.1, 0.1, 0.05, 0.05]",0.8986641123485208,
iter6_h0_q0,6,"The model overestimates AI safety certification impacts on regulatory adoption speed, ignoring bureaucratic inertia observed in historical tech governance cycles (e.g., GDPR implementation delays vs certification availability)",AI Governance,,Q_given_P,"Given ASI-5 certification, will 50% of EU member states mandate ASI-5 for healthcare LLMs by 2026?","Resolves YES if ≥14 EU national health authorities implement ASI-5 requirements in digital health regulations before 2026-12-31, per WHO European Health Policy Database.",0.36999999999999994,"[0.35, 0.35, 0.35, 0.45, 0.35]",0.8986641123485208,
iter6_h0_q0,6,"The model overestimates AI safety certification impacts on regulatory adoption speed, ignoring bureaucratic inertia observed in historical tech governance cycles (e.g., GDPR implementation delays vs certification availability)",AI Governance,,P_and_Q,Claude 5 certification AND EU health mandate?,Resolves YES per both criteria with certification preceding national implementation deadlines.,0.49000000000000005,"[0.45, 0.45, 0.45, 0.65, 0.45]",0.8986641123485208,
iter6_h0_q1,6,"The model overestimates AI safety certification impacts on regulatory adoption speed, ignoring bureaucratic inertia observed in historical tech governance cycles (e.g., GDPR implementation delays vs certification availability)",Quantum Cryptography,,P,Will Toshiba QKD Systems achieve 500km quantum channel stability in standard telecom fiber by 2025?,Resolves YES if Nature Photonics publishes peer-reviewed demonstration of 500±50km QBER <1% in installed Corning SMF-28 fiber before 2025-12-31.,0.36,"[0.35, 0.3, 0.35, 0.35, 0.45]",0.7911729483794213,
iter6_h0_q1,6,"The model overestimates AI safety certification impacts on regulatory adoption speed, ignoring bureaucratic inertia observed in historical tech governance cycles (e.g., GDPR implementation delays vs certification availability)",Quantum Cryptography,,Q_given_P,"Given 500km QKD success, will JPMorgan deploy quantum-secured interbank transfers covering >50% NYC-London traffic by 2027?",Resolves YES if JPMorgan 2027 Annual Report documents quantum encryption protecting ≥50% of intercontinental SWIFT transactions via implementation timestamps.,0.28,"[0.25, 0.25, 0.25, 0.35, 0.3]",0.7911729483794213,
iter6_h0_q1,6,"The model overestimates AI safety certification impacts on regulatory adoption speed, ignoring bureaucratic inertia observed in historical tech governance cycles (e.g., GDPR implementation delays vs certification availability)",Quantum Cryptography,,P_and_Q,Toshiba fiber QKD AND JPMorgan deployment?,Resolves YES per both criteria with experimental validation preceding 2027 operational deployment.,0.53,"[0.65, 0.45, 0.65, 0.35, 0.55]",0.7911729483794213,
iter6_h1_q0,6,"The model overestimates CRISPR-Cas13 viral suppression field trial success translating to agricultural approvals, ignoring GMO regulatory bottlenecks seen in RNAi crop cases",Agricultural Biotech,,P,Will Benson Hill's CRISPR-Cas13a eliminate 95% of soybean mosaic virus in 2025 field trials?,Resolves YES if USDA ARS Report 2025-AGR-043 documents ≥95% viral load reduction across 10 Midwest trial sites via RT-qPCR validation.,0.42000000000000004,"[0.4, 0.35, 0.45, 0.45, 0.45]",0.6184883855352039,
iter6_h1_q0,6,"The model overestimates CRISPR-Cas13 viral suppression field trial success translating to agricultural approvals, ignoring GMO regulatory bottlenecks seen in RNAi crop cases",Agricultural Biotech,,Q_given_P,"Given 95% suppression success, will China approve cultivation of edited soybeans by 2027?",Resolves YES if Chinese Ministry of Agriculture GMO Safety Certificate is issued before 2027-06-30 per MOA Crop Varietal Approval Database.,0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.6184883855352039,
iter6_h1_q0,6,"The model overestimates CRISPR-Cas13 viral suppression field trial success translating to agricultural approvals, ignoring GMO regulatory bottlenecks seen in RNAi crop cases",Agricultural Biotech,,P_and_Q,Benson Hill trial success AND Chinese approval?,Resolves YES per both criteria with trial completion preceding MOA review cycle.,0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.6184883855352039,
iter6_h1_q1,6,"The model overestimates CRISPR-Cas13 viral suppression field trial success translating to agricultural approvals, ignoring GMO regulatory bottlenecks seen in RNAi crop cases",Neuromorphic Computing,,P,Will Intel Loihi 3 achieve human-level SNN accuracy on DARPA's Smaug object recognition benchmark by 2025?,Resolves YES if DARPA ERI 2025 Summit demonstrates Loihi 3 matching human performance (≥98% accuracy) on Smaug's 10k-class recognition task.,0.25,"[0.2, 0.35, 0.35, 0.15, 0.2]",1.1106221017336861,
iter6_h1_q1,6,"The model overestimates CRISPR-Cas13 viral suppression field trial success translating to agricultural approvals, ignoring GMO regulatory bottlenecks seen in RNAi crop cases",Neuromorphic Computing,,Q_given_P,"Given Smaug benchmark success, will Tesla deploy Loihi 3 in >50% production vehicles by 2027?",Resolves YES if Tesla Q4 2027 Shareholder Letter documents neuromorphic chips in ≥50% of new vehicle compute modules via teardown reports.,0.26,"[0.15, 0.35, 0.25, 0.35, 0.2]",1.1106221017336861,
iter6_h1_q1,6,"The model overestimates CRISPR-Cas13 viral suppression field trial success translating to agricultural approvals, ignoring GMO regulatory bottlenecks seen in RNAi crop cases",Neuromorphic Computing,,P_and_Q,Intel Smaug success AND Tesla deployment?,Resolves YES per both criteria with benchmark validation preceding 2027 production timelines.,0.63,"[0.65, 0.65, 0.55, 0.65, 0.65]",1.1106221017336861,
iter6_h2_q0,6,"The model overestimates high-temperature superconductor material breakthroughs enabling rapid grid deployment, ignoring cryogenic infrastructure requirements and utility validation timelines",Energy Infrastructure,,P,Will Commonwealth Fusion achieve 25T magnetic fields using REBCO tapes at 20K by 2026?,Resolves YES if IEEE Transactions on Applied Superconductivity publishes CFET validation of 25±0.5T in prototype SPARC magnet at 20K before 2026-06-30.,0.66,"[0.65, 0.65, 0.65, 0.7, 0.65]",0.22483270639070277,
iter6_h2_q0,6,"The model overestimates high-temperature superconductor material breakthroughs enabling rapid grid deployment, ignoring cryogenic infrastructure requirements and utility validation timelines",Energy Infrastructure,,Q_given_P,"Given 25T achievement, will PG&E install REBCO-based transmission lines covering >100 miles by 2028?",Resolves YES if California ISO Grid Expansion Report 2028 documents ≥100 miles of HTS transmission infrastructure in PG&E territory via interconnection agreements.,0.29,"[0.25, 0.25, 0.35, 0.35, 0.25]",0.22483270639070277,
iter6_h2_q0,6,"The model overestimates high-temperature superconductor material breakthroughs enabling rapid grid deployment, ignoring cryogenic infrastructure requirements and utility validation timelines",Energy Infrastructure,,P_and_Q,CFET magnet success AND PG&E deployment?,Resolves YES per both criteria with peer-reviewed publication preceding grid project completion.,0.31999999999999995,"[0.35, 0.35, 0.35, 0.35, 0.2]",0.22483270639070277,
iter6_h2_q1,6,"The model overestimates high-temperature superconductor material breakthroughs enabling rapid grid deployment, ignoring cryogenic infrastructure requirements and utility validation timelines",Space Exploration,,P,Will SpaceX Starship achieve 100% reusability with <24hr turnaround in 2025?,Resolves YES if FAA reports confirm 5 consecutive Starship launches ≤24 hours apart from same launchpad in 2025 via SpaceX mission manifests.,0.22999999999999998,"[0.2, 0.2, 0.35, 0.25, 0.15]",0.7311032187626265,
iter6_h2_q1,6,"The model overestimates high-temperature superconductor material breakthroughs enabling rapid grid deployment, ignoring cryogenic infrastructure requirements and utility validation timelines",Space Exploration,,Q_given_P,"Given 24hr reusability, will NASA select Starship for 2028 Mars Sample Return mission?",Resolves YES if NASA Exploration Systems Development report confirms Starship as primary MSR carrier before 2028-03-31 via procurement contracts.,0.35,"[0.35, 0.35, 0.35, 0.35, 0.35]",0.7311032187626265,
iter6_h2_q1,6,"The model overestimates high-temperature superconductor material breakthroughs enabling rapid grid deployment, ignoring cryogenic infrastructure requirements and utility validation timelines",Space Exploration,,P_and_Q,Starship turnaround AND NASA Mars mission?,Resolves YES per both criteria with reusability demonstration preceding 2028 contract awards.,0.47000000000000003,"[0.45, 0.45, 0.45, 0.45, 0.55]",0.7311032187626265,
iter6_h3_q0,6,"The model overestimates mRNA platform adaptability to cancer immunotherapy, ignoring tumor microenvironment complexity shown in previous checkpoint inhibitor trials",Oncology,,P,Will Moderna's mRNA-4157 achieve >60% progression-free survival in Phase III melanoma trials by 2026?,Resolves YES if NEJM publishes 24-month PFS ≥60% for mRNA-4157 vs Keytruda in NCT05620779 before 2026-12-31.,0.59,"[0.65, 0.45, 0.65, 0.55, 0.65]",0.39837987833724103,
iter6_h3_q0,6,"The model overestimates mRNA platform adaptability to cancer immunotherapy, ignoring tumor microenvironment complexity shown in previous checkpoint inhibitor trials",Oncology,,Q_given_P,"Given Phase III success, will EMA approve mRNA-4157 for first-line melanoma by 2027?",Resolves YES if EMA EPAR database shows marketing authorization for mRNA-4157 in first-line treatment before 2027-11-30.,0.7699999999999999,"[0.75, 0.75, 0.8, 0.75, 0.8]",0.39837987833724103,
iter6_h3_q0,6,"The model overestimates mRNA platform adaptability to cancer immunotherapy, ignoring tumor microenvironment complexity shown in previous checkpoint inhibitor trials",Oncology,,P_and_Q,Moderna PFS success AND EMA approval?,Resolves YES per both criteria with trial completion preceding regulatory review.,0.71,"[0.65, 0.75, 0.7, 0.7, 0.75]",0.39837987833724103,
iter6_h3_q1,6,"The model overestimates mRNA platform adaptability to cancer immunotherapy, ignoring tumor microenvironment complexity shown in previous checkpoint inhibitor trials",Quantum Sensing,,P,Will Q-CTRL's quantum gravimeter detect underground cavities <10m³ at 50m depth by 2025?,Resolves YES if Journal of Geophysical Research publishes Q-CTRL field tests identifying 5/5 known test cavities in DOE validation surveys before 2025-09-30.,0.28,"[0.25, 0.25, 0.35, 0.25, 0.3]",0.8631502336222074,
iter6_h3_q1,6,"The model overestimates mRNA platform adaptability to cancer immunotherapy, ignoring tumor microenvironment complexity shown in previous checkpoint inhibitor trials",Quantum Sensing,,Q_given_P,"Given gravimeter success, will Shell deploy quantum sensors in >50% exploration sites by 2027?",Resolves YES if Shell 2027 Sustainability Report documents quantum gravimeters used in ≥50% of new exploration licenses via procurement records.,0.37,"[0.35, 0.35, 0.45, 0.35, 0.35]",0.8631502336222074,
iter6_h3_q1,6,"The model overestimates mRNA platform adaptability to cancer immunotherapy, ignoring tumor microenvironment complexity shown in previous checkpoint inhibitor trials",Quantum Sensing,,P_and_Q,Q-CTRL detection AND Shell deployment?,Resolves YES per both criteria with peer-reviewed validation preceding 2027 exploration cycles.,0.5700000000000001,"[0.65, 0.35, 0.55, 0.65, 0.65]",0.8631502336222074,
iter6_h4_q0,6,"The model overestimates blockchain interoperability protocol adoption in central bank systems, ignoring legacy financial infrastructure inertia observed in CBDC trials",Fintech,,P,Will Ripple's CBDC Platform process >1M TPS on XRPL Ledger by 2026?,Resolves YES if Ripple Dev Blog publishes audited benchmarks showing ≥1 million transactions per second on CBDC testnet before 2026-06-30.,0.14999999999999997,"[0.15, 0.3, 0.1, 0.1, 0.1]",0.4944478979675283,
iter6_h4_q0,6,"The model overestimates blockchain interoperability protocol adoption in central bank systems, ignoring legacy financial infrastructure inertia observed in CBDC trials",Fintech,,Q_given_P,"Given 1M TPS achievement, will ECB select Ripple for Digital Euro settlement by 2027?",Resolves YES if ECB press release confirms Ripple technology in production digital euro system before 2027-12-31.,0.28,"[0.25, 0.3, 0.3, 0.3, 0.25]",0.4944478979675283,
iter6_h4_q0,6,"The model overestimates blockchain interoperability protocol adoption in central bank systems, ignoring legacy financial infrastructure inertia observed in CBDC trials",Fintech,,P_and_Q,Ripple TPS AND ECB adoption?,Resolves YES per both criteria with benchmark publication preceding ECB implementation.,0.26999999999999996,"[0.35, 0.25, 0.35, 0.2, 0.2]",0.4944478979675283,
iter6_h4_q1,6,"The model overestimates blockchain interoperability protocol adoption in central bank systems, ignoring legacy financial infrastructure inertia observed in CBDC trials",Neurotechnology,,P,Will Neuralink N1 implant achieve 90% accuracy in chronic tetraplegia text input by 2026?,Resolves YES if FDA MAUDE database reports ≥90% BCI typing accuracy over 6 months in NCT04575415 trial before 2026-12-31.,0.47000000000000003,"[0.45, 0.55, 0.45, 0.45, 0.45]",0.00908502227051227,
iter6_h4_q1,6,"The model overestimates blockchain interoperability protocol adoption in central bank systems, ignoring legacy financial infrastructure inertia observed in CBDC trials",Neurotechnology,,Q_given_P,"Given N1 accuracy success, will Medicare approve reimbursement for implants by 2028?",Resolves YES if CMS National Coverage Determination includes N1 implants under durable medical equipment before 2028-07-01.,0.65,"[0.65, 0.65, 0.65, 0.65, 0.65]",0.00908502227051227,
iter6_h4_q1,6,"The model overestimates blockchain interoperability protocol adoption in central bank systems, ignoring legacy financial infrastructure inertia observed in CBDC trials",Neurotechnology,,P_and_Q,Neuralink trial success AND CMS coverage?,Resolves YES per both criteria with trial completion preceding CMS review cycle.,0.3,"[0.35, 0.3, 0.25, 0.35, 0.25]",0.00908502227051227,
